90178,Shrink,Verb,"To wrinkle, bend, or curl; to shrivel; hence, to contract into a less extent or compass; to gather together; to become compacted.
To withdraw or retire, as from danger; to decline action from fear; to recoil, as in fear, horror, or distress.
To express fear, horror, or pain by contracting the body, or part of it; to shudder; to quake.
To cause to contract or shrink; as, to shrink finnel by imersing it in boiling water.
To draw back; to withdraw.
The act shrinking; shrinkage; contraction; also, recoil; withdrawal.
'to become smaller, especially when washed in water that is too hot; to make clothes, cloth, etc. smaller in this wayto become or to make something smaller in size or amountto move back or away from something because you are frightened or shocked'",/ʃrɪŋk/,"The fabric shrank, she flinched when they showed the slaughtering of the calf, His earnings shrank, The fruit dried and shriveled, Hot water will shrink the sweater
'My sweater shrank in the wash.The tumour had shrunk to the size of a pea.The market for their products is shrinking.The internet in a sense has shrunk the world.He shrank back against the wall as he heard them approaching.'","Head-shrinker, Shrink, Psychiatrist","Expand, Stretch"
90243,Shut,Verb,"of Shut
To close so as to hinder ingress or egress; as, to shut a door or a gate; to shut one's eyes or mouth.
To forbid entrance into; to prohibit; to bar; as, to shut the ports of a country by a blockade.
To preclude; to exclude; to bar out.
To fold together; to close over, as the fingers; to close by bringing the parts together; as, to shut the hand; to shut a book.
To close itself; to become closed; as, the door shuts; it shuts hard.
Closed or fastened; as, a shut door.
Rid; clear; free; as, to get shut of a person.
Formed by complete closure of the mouth passage, and with the nose passage remaining closed; stopped, as are the mute consonants, p, t, k, b, d, and hard g.
Cut off sharply and abruptly by a following consonant in the same syllable, as the English short vowels, /, /, /, /, /, always are.
The act or time of shutting; close; as, the shut of a door.
A door or cover; a shutter.
The line or place where two pieces of metal are united by welding.
'to close something; to become closedwhen a shop, restaurant, etc. shuts or when somebody shuts it, it stops being open for business and you cannot go into it'",/ʃʌt/,"The windows closed with a loud bang, The trees were shutting out all sunlight, the door slammed shut, he sat quietly with closed eyes, Close the door
""The window won't shut."", 'The doors open and shut automatically.The door shuts and locks behind her.Philip went into his room and shut the door behind him.', ""I can't shut my suitcase—it's too full."", 'She shut her eyes and fell asleep immediately.He shut his book and looked up.The bank shuts at 4.What time do the shops shut on Saturday?We left the hotel only to discover that the whole city shuts at 10.30.The factory is going to shut next year.We decided to shut the cafe early as there were no customers.', ""They're going to shut two plants in Texas and fire 2\u2009240 workers.""","Shut, Close","Admit, Open"
90253,Shy,Adjective,"Easily frightened; timid; as, a shy bird.
Reserved; coy; disinclined to familiar approach.
Cautious; wary; suspicious.
To start suddenly aside through fright or suspicion; -- said especially of horses.
To throw sidewise with a jerk; to fling; as, to shy a stone; to shy a slipper.
A sudden start aside, as by a horse.
A side throw; a throw; a fling.
'nervous or embarrassed about meeting and speaking to other peopleshowing that somebody is nervous or embarrassed about meeting and speaking to other peopleeasily frightened and not willing to come near peopleafraid of doing something or being involved in somethingnot having quite the amount that is needed to be something or to reach a particular figureavoiding or not liking the thing mentioned'",/ʃaɪ/,"stood in the doorway diffident and abashed, he gave the ball a shy to the first baseman, shy of strangers, eleven is one shy of a dozen
'He is not exactly the shy and retiring type.', ""Don't be shy—come and say hello."", 'She was too shy to ask anyone for help.As a teenager I was painfully shy.', ""She's very shy with adults."", 'a quiet, shy mana shy smilea shy grin/glancehis shy demeanour/temperamentThe panda is a shy creature.The band has never been shy of publicity.He disliked her and had never been shy about saying so.We are still two players shy (of a full team).He died before Christmas, only a month shy of his 90th birthday.The bill was just shy of $1 million.camera-shy (= not liking to be photographed)', ""He's always been work-shy.""",Shy,Confident
90290,Sick,Adjective,"Affected with disease of any kind; ill; indisposed; not in health. See the Synonym under Illness.
Affected with, or attended by, nausea; inclined to vomit; as, sick at the stomach; a sick headache.
Having a strong dislike; disgusted; surfeited; -- with of; as, to be sick of flattery.
Corrupted; imperfect; impaired; weakned.
Sickness.
To fall sick; to sicken.
'physically or mentally illfeeling that you want to vomitfeeling sick as a result of travelling on a ship, plane, etc.bored with or annoyed about something that has been happening for a long time, and wanting it to stopdealing with physical or mental pain, disease or death in a cruel way that some people think is offensivegetting pleasure from doing strange or cruel thingsvery good, a lot of fun, etc.'",/sɪk/,"a man who had gone mad, ghastly wounds, the pale light of a half moon, sat completely still, sick with envy, ill from the monotony of his suffering, grew more and more disgusted, After drinking too much, the students vomited, they devote their lives to caring for the sick
'a sick childa sick relative/patient', ""Her mother's very sick."", 'Peter has been off sick (= away from work because he is ill) for two weeks.Emma has just called in sick (= phoned to say she will not be coming to work because she is ill).', ""Britain's workers went sick (= did not go to work because they were ill) for a record number of days last year."", ""I can't afford to get sick (= become ill)."", 'They became sick after eating contaminated food.I have been sick in bed since you left.She was sick with the flu.Many people were sick from diseases caused by pollution.Mum, I feel sick!', ""If you eat any more cake you'll make yourself sick."", 'a sick feeling in your stomachseasickairsickcarsicktravel-sick', ""I'm sick of the way you've treated me."", ""I'm sick and tired of your moaning."", ""I'm sick to death of all of you!"", 'We are getting heartily sick of your attitude.', ""We're sick of waiting around like this."", 'I am sick of hearing about them and their wedding.', ""I'm so sick of him whining about how hard his job is."", 'a sick joke', ""That's really sick."", 'a sick mind', ""People think I'm sick for having a rat as a pet."", 'We live in a sick society.I love that song—it’s sick!Nora turned sick to her stomach on hearing this news.It makes me sick to my stomach to hear such stupid attitudes.'","Vomit, Vomit_up, Sick","Keep_down, Well"
90313,Sickness,Noun,"The quality or state of being sick or diseased; illness; sisease or malady.
Nausea; qualmishness; as, sickness of stomach.
'illness; bad healtha particular type of illness or diseasethe feeling that you are likely to vomit (= bring food back up from the stomach to the mouth); the fact of vomitinga feeling of being very sad, disappointed or full of horror'",/ˈsɪknəs/,"drugs have become a sickness they cannot cure
""She's been off work because of sickness."", 'insurance against sickness and unemploymenttravel/radiation sicknessa sickness common in the tropicsThis activity may induce motion sickness.symptoms include sickness and diarrhoeaThe sickness passed off after a while.He felt a sickness rise in him at the thought of leaving.'","Unwellness, Malady, Illness",Wellness
90317,Side,Noun,"The margin, edge, verge, or border of a surface; especially (when the thing spoken of is somewhat oblong in shape), one of the longer edges as distinguished from the shorter edges, called ends; a bounding line of a geometrical figure; as, the side of a field, of a square or triangle, of a river, of a road, etc.
Any outer portion of a thing considered apart from, and yet in relation to, the rest; as, the upper side of a sphere; also, any part or position viewed as opposite to or contrasted with another; as, this or that side.
One of the halves of the body, of an animals or man, on either side of the mesial plane; or that which pertains to such a half; as, a side of beef; a side of sole leather.
The right or left part of the wall or trunk of the body; as, a pain in the side.
A slope or declivity, as of a hill, considered as opposed to another slope over the ridge.
The position of a person or party regarded as opposed to another person or party, whether as a rival or a foe; a body of advocates or partisans; a party; hence, the interest or cause which one maintains against another; a doctrine or view opposed to another.
A line of descent traced through one parent as distinguished from that traced through another.
Fig.: Aspect or part regarded as contrasted with some other; as, the bright side of poverty.
Of or pertaining to a side, or the sides; being on the side, or toward the side; lateral.
Hence, indirect; oblique; collateral; incidental; as, a side issue; a side view or remark.
Long; large; extensive.
To lean on one side.
To embrace the opinions of one party, or engage in its interest, in opposition to another party; to take sides; as, to side with the ministerial party.
To be or stand at the side of; to be on the side toward.
To suit; to pair; to match.
To work (a timber or rib) to a certain thickness by trimming the sides.
To furnish with a siding; as, to side a house.
'either of the two halves of a surface, an object or an area that is divided by an imaginary central linea position or an area to the left or right of somethingone of the flat surfaces of something that is not the top or bottom, front or backthe vertical or sloping surface around something, but not the top or bottom of it'",/saɪd/,"they always sat on the right side of the church, the hypotenuse of a right triangle is always the longest side, Who are you widing with?, he was on the heavy side, he gets his brains from his father's side, the Confederate side was prepared to attack, side fences, he had a pain in his side, he turned the box over to examine the bottom side, he examined all sides of the crystal, there are two sides to every question, he climbed the steep slope
'the right side of the brainsatellite links to the other side of the worldThey drive on the left-hand side of the road in Japan.She was on the far side of the room.They crossed from one side of London to the other.Keep on your side of the bed!a factory on the west side of townHe crossed the bridge to the other side of the river.The opposite side of the street was still in shadow.There is a large window on either side of the front door.people on both sides of the Atlantica town on this side of the borderShe saw James standing on the other side of the fence.She tilted her head to one side.A notice was stuck to the side of the filing cabinet.Write your name on the side of the box.', ""There's a scratch on the side of my car."", 'Now lay the jar on its side.The ship was damaged on her starboard side.The kitchen door is at the side of the house.a side door/window/panela side wall/entranceA path went up the side of the hill.Brush the sides of the tin with butter.We could see sheep grazing on the side of the mountain.The stream flows into the south side of the lake.A path leads down one side of the garden.We planted tulips along the side of the lawn.She sat on the side of the bed.The player received treatment on the side of the pitch.A van was parked at the side of the road.', ""I've got a stitch in my side (= a sudden pain from running or laughing)."", 'She has a pain down her right side.He was lying on his side.The upper side of the leaf was a much darker green.The reverse side of the coin has a picture of a flower.Write on one side of the paper only.Fry the steaks for two minutes on each side.He told us not to write more than three sides.A cube has six sides.Each side of the pyramid is greater than five acres in area.a shape with five sidesThe farm buildings form three sides of a square.a six-sided objecta glass-sided containerHer husband stood at her side.She was glad to have him by her side.Keep close to my side.Her friends never seem to leave her side.He rushed to be at her side.Both sides agreed to restore diplomatic relations.At some point during the war he seems to have changed sides.Each side is capable of destroying the other in a nuclear war.We have finally reached an agreement acceptable to all sides.The two sides announced a deal yesterday.to be on the winning/losing sideThere are faults on both sides.There is anger on both sides of the political divide.We heard both sides of the argument.I just want you to hear my side of the story first.One side of the debate is articulated best by France and Germany.The defendant has had no opportunity to put his side of the case.Will you keep your side of the bargain?On the plus side, the film is beautifully shot and edited.These poems reveal her gentle side.', ""It's interesting to see another side of a story that is so well known."", ""It's good you can see the funny side of the situation."", ""I'll take care of that side of things."", 'This is a side of Alan that I never knew existed.the darker side of human naturea behind-the-scenes documentary which promises to show a side of him rarely seen in publicThere was no side to him at all.As captain, Pryce is confident of leading his side to victory.The French have a very strong side.We were on the winning/losing side.As the home side, they were expected to play an attacking game.a cousin on my father’s side (= a child of my father’s brother or sister)Your dinner comes with a choice of two sides.', ""What's on the other side?"", 'I left my bags on one side.I put his complaint to one side until I had more time.Leaving that to one side for a moment, are there any other questions?a mechanic who buys and sells cars on the side', ""He's married but he has a girlfriend on the side."", 'There were two children ahead, walking side by side.The two sat side by side on the bench.We have been using both systems, side by side, for two years.The two communities exist happily side by side.'",Side,Top
90384,Sighted,Adjective,"of Sight
Having sight, or seeing, in a particular manner; -- used in composition; as, long-sighted, short-sighted, quick-sighted, sharp-sighted, and the like.
'able to see in the way mentioned'",/ˈsaɪtɪd/,"he caught sight of the king's men coming over the ridge
'the blind parents of sighted childrenpartially sightedshort-sightedlong-sighted'","Sight, Spy",Blind
90438,Significance,Noun,"Alt. of Significancy
'the importance of something, especially when this has an effect on what happens in the futurethe meaning of something'",/sɪɡˈnɪfɪkəns/,"the significance of his remark became clear only later, do not underestimate the significance of nuclear power, what is the meaning of this sentence
'a decision of major political significanceThe new drug has great significance for the treatment of the disease.They discussed the statistical significance of the results.We should be fully aware of the significance of television in shaping our ideas.', ""She couldn't grasp the full significance of what he had said."", 'Do these symbols have any particular significance?'","Significance, Import",Insignificance
90440,Significant,Adjective,"Fitted or designed to signify or make known somethingl having a meaning; standing as a sign or token; expressive or suggestive; as, a significant word or sound; a significant look.
Deserving to be considered; important; momentous; as, a significant event.
That which has significance; a sign; a token; a symbol.
'large or important enough to have an effect or to be noticedhaving a particular meaninghaving a special or secret meaning that is not understood by everyone'",/sɪɡˈnɪfɪkənt/,"the interaction effect is significant at the .01 level, a meaning look, won by a substantial margin, a significant change in tax laws
'There are no significant differences between the two groups of students.Your work has shown a significant improvement.a significant increase/decrease/reduction/lossa significant amount/number/part/portionsignificant change/progressThe results of the experiment are not statistically significant.These views are held by a significant proportion of the population.The 1992 reform made very significant contributions to the development of many rural areas.The drug has had no significant effect on stopping the spread of the disease.Asthma has a significant impact on the life and well-being of children affected by this disease.The offender was assessed as posing a significant risk to others.It is significant that girls generally do better in examinations than boys.The fact that her remarks were leaked to the media in advance is highly significant.It is significant that he changed his will only days before his death.', ""This year's event is particularly significant as it takes place on the centenary of his birth."", 'rituals which are deeply significant to ChristiansNovember 16th will always be an especially significant day for us, thanks to the birth of our second grandchild.a significant look/smile'","Significant, Important","Insignificant, Nonsignificant"
90441,Significantly,AdVerb,"In a significant manner.
'in a way that is large or important enough to have an effect on something or to be noticedin a way that has a particular meaning'",/sɪɡˈnɪfɪkəntli/,"more importantly, Weber held that the manifold meaning attached to the event by the social scientist could alter his definition of the concrete event itself, the two groups differed significantly, our budget will be significantly affected by these new cuts
'significantly higher/lower/larger/smallerThe two sets of figures are not significantly different.to differ/vary/change significantlysignificantly greater/bettersignificantly more/less/fewerProfits have increased significantly over the past few years.The high school dropout rate has significantly decreased since then.The risks can be significantly reduced by paying close attention to diet and lifestyle.Your decision will significantly affect your future.These services will significantly improve the quality of life for older people in the area.Einstein contributed significantly to the early development of quantum mechanics.Food prices are significantly lower in the US.Significantly, he did not deny that there might be an election.Perhaps significantly, many of their illegal activities were not considered as crime.She paused significantly before she answered.'","Importantly, Significantly",Insignificantly
90465,Silence,Noun,"The state of being silent; entire absence of sound or noise; absolute stillness.
Forbearance from, or absence of, speech; taciturnity; muteness.
Secrecy; as, these things were transacted in silence.
The cessation of rage, agitation, or tumilt; calmness; quiest; as, the elements were reduced to silence.
Absence of mention; oblivion.
Be silent; -- used elliptically for let there be silence, or keep silence.
To compel to silence; to cause to be still; to still; to hush.
To put to rest; to quiet.
To restrain from the exercise of any function, privilege of instruction, or the like, especially from the act of preaching; as, to silence a minister of the gospel.
To cause to cease firing, as by a vigorous cannonade; as, to silence the batteries of an enemy.
'a complete lack of noise or sounda situation when nobody is speakinga situation in which somebody refuses to talk about something or to answer questionsa situation in which people do not communicate with each other by letter or phone'",/ˈsaɪləns/,"his silence about my contribution was surprising, Please silence the children in the church!, All dissenters were silenced when the dictator assumed power, there was a shocked silence, he needed silence in order to sleep
'Their footsteps echoed in the silence.A scream broke the silence of the night.', ""I need absolute silence when I'm working."", 'an embarrassed/awkward/uncomfortable silencea moment’s stunned silenceI got used to his long silences.They finished their meal in total silence.She lapsed into silence again.There was a deafening silence (= one that is very noticeable).a two-minute silence in honour of those who had diedHer accusations reduced him to silence.He’s not one to suffer in silence! (= to suffer without telling somebody)There was a moment of uncomfortable silence.They observed a two-minute silence in memory of the children.She broke her public silence in a TV interview.', ""The company's silence on the subject has been taken as an admission of guilt."", 'the right to silence (= the legal right not to say anything when you are arrested)There is a conspiracy of silence about what is happening (= everyone has agreed not to discuss it).The phone call came after months of silence.'","Quiet, Silence","Sound, Louden"
90589,Similarity,Noun,"The quality or state of being similar; likeness; resemblance; as, a similarity of features.
'the state of being similar to somebody/something but not exactly the samea feature that things or people have that makes them like each other'",/ˌsɪməˈlærəti/,'The report highlights the similarity between the two groups.She bears a striking similarity to her mother.There is some similarity in the way they sing.In this work we can observe the stylistic similarity with Beethoven.The results also showed the similarity of the two groups.They are both doctors but that is where the similarity ends.a study of the similarities and differences between the two countriessimilarities in/of styleThe karate bout has many similarities to a boxing match.',"Similarity, Law_of_similarity",Dissimilarity
90622,Simple,Adjective,"Single; not complex; not infolded or entangled; uncombined; not compounded; not blended with something else; not complicated; as, a simple substance; a simple idea; a simple sound; a simple machine; a simple problem; simple tasks.
Plain; unadorned; as, simple dress.
Mere; not other than; being only.
Not given to artifice, stratagem, or duplicity; undesigning; sincere; true.
Artless in manner; unaffected; unconstrained; natural; inartificial;; straightforward.
Direct; clear; intelligible; not abstruse or enigmatical; as, a simple statement; simple language.
Weak in intellect; not wise or sagacious; of but moderate understanding or attainments; hence, foolish; silly.
Not luxurious; without much variety; plain; as, a simple diet; a simple way of living.
Humble; lowly; undistinguished.
Without subdivisions; entire; as, a simple stem; a simple leaf.
Not capable of being decomposed into anything more simple or ultimate by any means at present known; elementary; thus, atoms are regarded as simple bodies.  Cf. Ultimate, a.
Homogenous.
Consisting of a single individual or zooid; as, a simple ascidian; -- opposed to compound.
Something not mixed or compounded.
A medicinal plant; -- so called because each vegetable was supposed to possess its particular virtue, and therefore to constitute a simple remedy.
A drawloom.
A part of the apparatus for raising the heddles of a drawloom.
A feast which is not a double or a semidouble.
To gather simples, or medicinal plants.
'not complicated; easy to understand or dobasic or plain without anything extra or unnecessaryused before a noun to emphasize that it is exactly that and nothing elseconsisting of only a few parts; not complicated in structureordinary; not specialslow to learn; having a learning disability'",/ˈsɪmpl/,"a simple problem, a simple country schoolhouse, an elementary problem in statistics, childlike trust, only the bare facts
'a simple solution/explanation/question/task/exampleYou will soon see that what once seemed impossible is now simple for you.This machine is very simple to use.The game is supposed to be simple for anyone to play.', ""It's too simple to blame the lack of manufacturing jobs on the last government."", 'Give the necessary information but keep it simple.It would be much simpler for me to go there myself and sort things out.', ""We lost because we played badly. It's as simple as that."", ""If you enjoy your workout, you'll want to do it. It's that simple."", 'It all sounds simple enough.Let me make it simple —this is going to take years to do.These are bad guys, plain and simple.The answer is really quite simple.There must be a simpler way of doing this.In simple terms, the more saturated fat something contains, the less healthy it is.a relatively simple processsimple but elegant clothesWe had a simple meal of soup and bread.The accommodation is simple but spacious.The simple things in life are often the best.He was pleased to live the simple life and enjoy nature around him.simple pleasures, like reading and walkingThe engine design is elegantly simple.contemporary furniture that is simple in designWe cannot ignore the simple fact that the country cannot sustain the current level of economic growth.', ""The simple truth is that we just can't afford it."", ""It's a simple matter of giving them enough to eat."", 'It was a matter of simple survival.', ""It's nothing to worry about—just a simple headache."", ""I had to do it for the simple reason that (= because) I couldn't trust anyone else."", 'A simple majority is all that is required.The simple act of eating raises your metabolism.simple forms of life, for example amoebasa simple machinea simple sentence (= one with only one verb)a simple model of a business market', ""I'm a simple country girl."", 'The poem describes simple young soldiers in the Civil War.'","Simpleton, Simple","Complex, Compound"
90630,Simplicity,Noun,"The quality or state of being simple, unmixed, or uncompounded; as, the simplicity of metals or of earths.
The quality or state of being not complex, or of consisting of few parts; as, the simplicity of a machine.
Artlessness of mind; freedom from cunning or duplicity; lack of acuteness and sagacity.
Freedom from artificial ornament, pretentious style, or luxury; plainness; as, simplicity of dress, of style, or of language; simplicity of diet; simplicity of life.
Freedom from subtlety or abstruseness; clearness; as, the simplicity of a doctrine; the simplicity of an explanation or a demonstration.
Weakness of intellect; silliness; folly.
'the quality of being easy to understand or usethe quality of being natural and plainan aspect of something that is easy, natural or plain'",/sɪmˈplɪsəti/,"he rose through the ranks with apparent ease, the room was simply decorated with great restraint, they took advantage of her simplicity, the simplicity of a crystal
'the relative simplicity of the new PC', ""For the sake of simplicity, let's divide the discussion into two parts."", 'the simplicity of the architecturethe simplicity of country livingThe stage design is striking in its stark simplicity.the simplicities of our old way of life'","Simplicity, Simpleness","Complexity, Difficulty"
90671,Sincere,Adjective,"Pure; unmixed; unadulterated.
Whole; perfect; unhurt; uninjured.
Being in reality what it appears to be; having a character which corresponds with the appearance; not falsely assumed; genuine; true; real; as, a sincere desire for knowledge; a sincere contempt for meanness.
Honest; free from hypocrisy or dissimulation; as, a sincere friend; a sincere person.
'showing what you really think or feelsaying only what you really think or feel'",/sɪnˈsɪə(r)/,"both sides were deeply in earnest, even passionate, he was a good man, decent and sincere
'a sincere apologya sincere attempt to resolve the problemsincere regretPlease accept our sincere thanks.We offer our sincere sympathy to the two families.He seemed sincere enough when he said he wanted to help.She is never completely sincere in what she says about people.I think he is sincere in his desire to keep the economy growing.his refusal to be sincere about his feelings'","Sincere, Earnest",Insincere
90696,Sing,Verb,"To utter sounds with musical inflections or melodious modulations of voice, as fancy may dictate, or according to the notes of a song or tune, or of a given part (as alto, tenor, etc.) in a chorus or concerted piece.
To utter sweet melodious sounds, as birds do.
To make a small, shrill sound; as, the air sings in passing through a crevice.
To tell or relate something in numbers or verse; to celebrate something in poetry.
Ti cry out; to complain.
To utter with musical infections or modulations of voice.
To celebrate is song; to give praises to in verse; to relate or rehearse in numbers, verse, or poetry.
To influence by singing; to lull by singing; as, to sing a child to sleep.
To accompany, or attend on, with singing.
'to make musical sounds with your voice in the form of a song or tuneto make high musical soundsto make a high ringing sound like a whistle (= a small metal or plastic tube that you blow to make a loud high sound)'",/sɪŋ/,"The nightingale was singing, the kettle was singing, She was singing while she was cooking, Sing Christmas carols, Be careful--his secretary talks
""I just can't sing in tune!"", 'I always wanted to be on stage, singing and dancing.He was dancing around and singing at the top of his voice (= very loudly).The role is traditionally sung by a tenor.She usually sings in the shower.I was invited to sing in a choir.The chorus sang beautifully.He was singing softly to the baby.to sing a hymn/an anthem', ""Now I'd like to sing a song by the Beatles."", 'Will you sing a song to us?We all sang ‘Happy Birthday’ to her.Will you sing us a song?She sang the baby to sleep (= sang until the baby went to sleep).The birds were singing outside my window.Birds started singing because they thought dawn had broken.Every bird in the field was singing its heart out (= singing loudly, as if it was very happy).Bullets sang past my ears.She felt faint and the blood was singing in her head.The kettle was singing away on the stove.'",Sing,Keep_quiet
90704,Single,Adjective,"One only, as distinguished from more than one; consisting of one alone; individual; separate; as, a single star.
Alone; having no companion.
Hence, unmarried; as, a single man or woman.
Not doubled, twisted together, or combined with others; as, a single thread; a single strand of a rope.
Performed by one person, or one on each side; as, a single combat.
Uncompounded; pure; unmixed.
Not deceitful or artful; honest; sincere.
Simple; not wise; weak; silly.
To select, as an individual person or thing, from among a number; to choose out from others; to separate.
To sequester; to withdraw; to retire.
To take alone, or one by one.
To take the irrregular gait called single-foot;- said of a horse. See Single-foot.
A unit; one; as, to score a single.
The reeled filaments of silk, twisted without doubling to give them firmness.
A handful of gleaned grain.
A game with but one player on each side; -- usually in the plural.
A hit by a batter which enables him to reach first base only.
'only oneintended to be used by only one personnot married or having a romantic relationship with somebodya single ticket, etc. can be used for travelling to a place but not back againused to emphasize that you are referring to one particular person or thing on its own'",/ˈsɪŋɡl/,"judging a contest with a single eye, an individual serving, individual drops of rain, the batter singled to left field, upon the hill stood a single tower, unmarried men and women, a single legal code for all, single chrysanthemums resemble daisies and may have more than one row of petals, he has the one but will need a two and three to go with it
'He sent her a single red rose.a single-sex school (= for boys only or for girls only)All these jobs can now be done by one single machine.We won by a single point.They cloned a lamb from a single cell taken from an adult sheep.the European single currency, the euroa single honours degree (= for which you study only one subject)It was the work of a single individual.The statue was carved out of a single piece of wood.You can switch between the single player and the multiplayer games.a single roomThe jail housed 860 prisoners in single cells.a single sheet (= large enough for a single bed)a single person/woman/manThe apartments are ideal for single people living alone.Are you still single?She remained single till her death.Young people are staying single for longer.The film stars Bening as a single mother with a teenage son.', ""I'm a single father and take my kids to school every morning."", 'a single ticketHow much is the single fare to Glasgow?Unemployment is the single most important factor in the growing crime rates.We eat rice every single day.Every single one of her so-called friends had turned their backs on her.', ""I couldn't understand a single word she said!""","Single, Bingle, One","Common, Multiple, Double"
90747,Sunken,Adjective,"of Sink
Lying on the bottom of a river or other water; sunk.
'that has fallen to the bottom of the sea or the ocean, or of a lake or riverhollow and deep as a result of disease, getting old, or not having enough foodat a lower level than the area around'",/ˈsʌŋkən/,"The Japanese sank American ships in Pearl Harbor, He sank to his knees, The sun dipped below the horizon, She sank her fingers into the soft sand, He sank into bed, The raft sank and its occupants drowned, hunger gave their faces a sunken look, The real estate market fell off, He slumped onto the couch, He sank into nirvana
'a sunken shipsunken treasureHis eyes were dark and sunken.a sunken garden'","Drop_down, Sink, Drop",Float
90749,Sink,Verb,"To fall by, or as by, the force of gravity; to descend lower and lower; to decline gradually; to subside; as, a stone sinks in water; waves rise and sink; the sun sinks in the west.
To enter deeply; to fall or retire beneath or below the surface; to penetrate.
Hence, to enter so as to make an abiding impression; to enter completely.
To be overwhelmed or depressed; to fall slowly, as so the ground, from weakness or from an overburden; to fail in strength; to decline; to decay; to decrease.
To decrease in volume, as a river; to subside; to become diminished in volume or in apparent height.
To cause to sink; to put under water; to immerse or submerge in a fluid; as, to sink a ship.
Figuratively: To cause to decline; to depress; to degrade; hence, to ruin irretrievably; to destroy, as by drowping; as, to sink one's reputation.
To make (a depression) by digging, delving, or cutting, etc.; as, to sink a pit or a well; to sink a die.
To bring low; to reduce in quantity; to waste.
To conseal and appropriate.
To keep out of sight; to suppress; to ignore.
To reduce or extinguish by payment; as, to sink the national debt.
A drain to carry off filthy water; a jakes.
A shallow box or vessel of wood, stone, iron, or other material, connected with a drain, and used for receiving filthy water, etc., as in a kitchen.
A hole or low place in land or rock, where waters sink and are lost; -- called also sink hole.
'to go down below the surface or towards the bottom of a liquid or soft substanceto damage a boat or ship so that it goes below the surface of the sea, etc.to move downwards, especially by falling or sitting downto move slowly downwards'",/sɪŋk/,"The Japanese sank American ships in Pearl Harbor, He sank to his knees, the ocean is a sink for carbon dioxide, The sun dipped below the horizon, She sank her fingers into the soft sand, He sank into bed, The raft sank and its occupants drowned, The real estate market fell off, He slumped onto the couch, He sank into nirvana
'The ship sank to the bottom of the sea.The submarine sank after an explosion.', ""We're sinking!"", 'The wheels started to sink into the mud.The little boat sank beneath the waves.The battleship was sunk by a torpedo.Bombs sank all four carriers.Five brothers all died when their ship was sunk.I sank into an armchair.She sank back into her seat, exhausted.The old man had sunk to his knees.The sun was sinking in the west.The sun had sunk below the horizon.The foundations of the building are starting to sink.The pound has sunk to its lowest recorded level against the dollar.He is clearly sinking fast (= getting weaker quickly and will soon die).Her voice sank to a whisper.to sink a well/shaft/mineto sink a post into the ground', ""I think I've just sunk my chances of getting the job."", ""If the car breaks down, we'll be sunk (= have serious problems)."", 'He sank a 12-foot putt to win the match.They sank three pints each in 10 minutes.'","Sinkhole, Sink","Source, Float"
90881,Sister,Noun,"A female who has the same parents with another person, or who has one of them only. In the latter case, she is more definitely called a half sister. The correlative of brother.
A woman who is closely allied to, or assocciated with, another person, as in the sdame faith, society, order, or community.
One of the same kind, or of the same condition; -- generally used adjectively; as, sister fruits.
To be sister to; to resemble closely.
'a girl or woman who has the same mother and father as another persona senior female nurse who is in charge of a hospital warda female member of a religious group, especially a nunused by black people as a form of address for a black woman'",/ˈsɪstə(r)/,"none of her sisters would betray her, my sister married a musician, the Sisters taught her to love God
""She's my sister."", 'an older/a younger sistera big/little sistera kid sistermy twin sister', ""We're sisters."", 'the Brontë sisters—Charlotte, Emily and AnneDo you have any brothers or sisters?He married the sister of his best friend.', ""She's the sister of the bride."", ""Joe's sister Mary lives in Seattle."", 'My best friend has been like a sister to me (= very close).They supported their sisters in the dispute.Sister Marythe Sisters of Charity', ""Carolyn's sorority sisters at Indiana University"", 'our sister company in Italya sister ship'","Sister, Sis",Brother
